Gene.20553	Gene.20553
Gene.20556	Gene.20556
Gene.20558	Gene.20558
Gene.22892	Gene.22892
Gene.20563	Gene.20563
Gene.20564	Gene.20564
Gene.28578	Gene.28578
Gene.22897	Gene.22897
Gene.20567	Gene.20567
Gene.20568	Gene.20568
Gene.20572	Gene.20572
Gene.22907	Gene.22907
Gene.22910	Gene.22910
Gene.20579	Gene.20579
Gene.22911	Gene.22911
Gene.22912	Gene.22912
Gene.28583	Gene.28583
Gene.22913	Gene.22913
Gene.22916	Gene.22916
Gene.20582	Gene.20582
Gene.20583	Gene.20583
Gene.22917	Gene.22917
Gene.22918	Gene.22918
Gene.22921	Gene.22921
Gene.22927	Gene.22927
Gene.22934	Gene.22934
Gene.20584	Gene.20584
Gene.22936	Gene.22936
Gene.20587	Gene.20587
Gene.22945	Gene.22945
Gene.28584	Gene.28584
Gene.28585	Gene.28585
Gene.22955	Gene.22955
Gene.20588	Gene.20588
Gene.22956	Gene.22956
Gene.22957	Gene.22957
Gene.20590	Gene.20590
Gene.20593	Gene.20593
Gene.22962	Gene.22962
Gene.22968	Gene.22968
Gene.22971	Gene.22971
Gene.20599	Gene.20599
Gene.20602	Gene.20602
Gene.22974	Gene.22974
Gene.22975	Gene.22975
Gene.22976	Gene.22976
Gene.22981	Gene.22981
Gene.27190	Gene.27190
Gene.28594	Gene.28594
Gene.28597	Gene.28597
Gene.20637	Gene.20637
Gene.22986	Gene.22986
Gene.20639	Gene.20639
Gene.22994	Gene.22994
Gene.22997	Gene.22997
Gene.22998	Gene.22998
Gene.28598	Gene.28598
Gene.28605	Gene.28605
Gene.28606	Gene.28606
Gene.23000	Gene.23000
Gene.23001	Gene.23001
Gene.23002	Gene.23002
Gene.28614	Gene.28614
Gene.28617	Gene.28617
Gene.28618	Gene.28618
Gene.28620	Gene.28620
Gene.28625	Gene.28625
Gene.23005	Gene.23005
Gene.28631	Gene.28631
Gene.28633	Gene.28633
Gene.23006	Gene.23006
Gene.23008	Gene.23008
Gene.23009	Gene.23009
Gene.28637	Gene.28637
Gene.28655	Gene.28655
Gene.28657	Gene.28657
Gene.28660	Gene.28660
Gene.28668	Gene.28668
Gene.28669	Gene.28669
Gene.28670	Gene.28670
Gene.28672	Gene.28672
Gene.28675	Gene.28675
Gene.28683	Gene.28683
Gene.28687	Gene.28687
Gene.28696	Gene.28696
Gene.28699	Gene.28699
Gene.28702	Gene.28702
Gene.28711	Gene.28711
Gene.28716	Gene.28716
Gene.28718	Gene.28718
Gene.28721	Gene.28721
Gene.28726	Gene.28726
Gene.28728	Gene.28728
Gene.28729	Gene.28729
Gene.28731	Gene.28731
Gene.28733	Gene.28733
Gene.28735	Gene.28735
Gene.28740	Gene.28740
Gene.23017	Gene.23017
Gene.23020	Gene.23020
Gene.20656	Gene.20656
Gene.20657	Gene.20657
Gene.20660	Gene.20660
Gene.20670	Gene.20670
Gene.27886	Gene.27886
Gene.27421	Gene.27421
Gene.27899	Gene.27899
Gene.27900	Gene.27900
Gene.25592	Gene.25592
Gene.20677	Gene.20677
Gene.20688	Gene.20688
Gene.20691	Gene.20691
Gene.27468	Gene.27468
Gene.28051	Gene.28051
Gene.27474	Gene.27474
Gene.28053	Gene.28053
Gene.27481	Gene.27481
Gene.28060	Gene.28060
Gene.27486	Gene.27486
Gene.27487	Gene.27487
Gene.27488	Gene.27488
Gene.20692	Gene.20692
Gene.20695	Gene.20695
Gene.23021	Gene.23021
Gene.23026	Gene.23026
Gene.23027	Gene.23027
Gene.23031	Gene.23031
Gene.23033	Gene.23033
Gene.20700	Gene.20700
Gene.20706	Gene.20706
Gene.23035	Gene.23035
Gene.23036	Gene.23036
Gene.23040	Gene.23040
Gene.23042	Gene.23042
Gene.23043	Gene.23043
Gene.20724	Gene.20724
Gene.23049	Gene.23049
Gene.23050	Gene.23050
Gene.20729	Gene.20729
Gene.20730	Gene.20730
Gene.20731	Gene.20731
Gene.23058	Gene.23058
Gene.20736	Gene.20736
Gene.23064	Gene.23064
Gene.23066	Gene.23066
Gene.23068	Gene.23068
Gene.23071	Gene.23071
Gene.23074	Gene.23074
Gene.20738	Gene.20738
Gene.23078	Gene.23078
Gene.23082	Gene.23082
Gene.23095	Gene.23095
Gene.28573	Gene.28573
Gene.20741	Gene.20741
Gene.27542	Gene.27542
Gene.27543	Gene.27543
Gene.23097	Gene.23097
Gene.23099	Gene.23099
Gene.23108	Gene.23108
Gene.20746	Gene.20746
Gene.20747	Gene.20747
Gene.20749	Gene.20749
Gene.23110	Gene.23110
Gene.23111	Gene.23111
Gene.20750	Gene.20750
Gene.20753	Gene.20753
Gene.20758	Gene.20758
Gene.20759	Gene.20759
Gene.28777	Gene.28777
Gene.28778	Gene.28778
Gene.28783	Gene.28783
Gene.28789	Gene.28789
Gene.28792	Gene.28792
Gene.28793	Gene.28793
Gene.28794	Gene.28794
Gene.28798	Gene.28798
Gene.28803	Gene.28803
Gene.28805	Gene.28805
Gene.28806	Gene.28806
Gene.28820	Gene.28820
Gene.28821	Gene.28821
Gene.28826	Gene.28826
Gene.28828	Gene.28828
Gene.28829	Gene.28829
Gene.28830	Gene.28830
Gene.28834	Gene.28834
Gene.28835	Gene.28835
Gene.28836	Gene.28836
Gene.23125	Gene.23125
Gene.28868	Gene.28868
Gene.20763	Gene.20763
Gene.20764	Gene.20764
Gene.28869	Gene.28869
Gene.28873	Gene.28873
Gene.28880	Gene.28880
Gene.28884	Gene.28884
Gene.28886	Gene.28886
Gene.28891	Gene.28891
Gene.28897	Gene.28897
Gene.28898	Gene.28898
Gene.28899	Gene.28899
Gene.28908	Gene.28908
Gene.28910	Gene.28910
Gene.28912	Gene.28912
Gene.28914	Gene.28914
Gene.28924	Gene.28924
Gene.28932	Gene.28932
Gene.28933	Gene.28933
Gene.28934	Gene.28934
Gene.23130	Gene.23130
Gene.28953	Gene.28953
Gene.28958	Gene.28958
Gene.28960	Gene.28960
Gene.28962	Gene.28962
Gene.28981	Gene.28981
Gene.28982	Gene.28982
Gene.28985	Gene.28985
Gene.28987	Gene.28987
Gene.28992	Gene.28992
Gene.28993	Gene.28993
Gene.29004	Gene.29004
Gene.29006	Gene.29006
Gene.23138	Gene.23138
Gene.23139	Gene.23139
Gene.29019	Gene.29019
Gene.20767	Gene.20767
Gene.23141	Gene.23141
Gene.29032	Gene.29032
Gene.29039	Gene.29039
Gene.29043	Gene.29043
Gene.29044	Gene.29044
Gene.29046	Gene.29046
Gene.29047	Gene.29047
Gene.29051	Gene.29051
Gene.29052	Gene.29052
Gene.29054	Gene.29054
Gene.29056	Gene.29056
Gene.29063	Gene.29063
Gene.29065	Gene.29065
Gene.29069	Gene.29069
Gene.29072	Gene.29072
Gene.29074	Gene.29074
Gene.29078	Gene.29078
Gene.29081	Gene.29081
Gene.29086	Gene.29086
Gene.29088	Gene.29088
Gene.29089	Gene.29089
Gene.29093	Gene.29093
Gene.29096	Gene.29096
Gene.29098	Gene.29098
Gene.29105	Gene.29105
Gene.29108	Gene.29108
Gene.29115	Gene.29115
Gene.29117	Gene.29117
Gene.29119	Gene.29119
Gene.29123	Gene.29123
Gene.29127	Gene.29127
Gene.29131	Gene.29131
Gene.29134	Gene.29134
Gene.29138	Gene.29138
Gene.29142	Gene.29142
Gene.29147	Gene.29147
Gene.29148	Gene.29148
Gene.29156	Gene.29156
Gene.29157	Gene.29157
Gene.29179	Gene.29179
Gene.29180	Gene.29180
Gene.29182	Gene.29182
Gene.29183	Gene.29183
Gene.29192	Gene.29192
Gene.29198	Gene.29198
Gene.29206	Gene.29206
Gene.29207	Gene.29207
Gene.23143	Gene.23143
Gene.29212	Gene.29212
Gene.23150	Gene.23150
Gene.29218	Gene.29218
Gene.29225	Gene.29225
Gene.29226	Gene.29226
Gene.29230	Gene.29230
Gene.29243	Gene.29243
Gene.29248	Gene.29248
Gene.29252	Gene.29252
Gene.29253	Gene.29253
Gene.29255	Gene.29255
Gene.29258	Gene.29258
Gene.20774	Gene.20774
Gene.20776	Gene.20776
Gene.20777	Gene.20777
Gene.23153	Gene.23153
Gene.23154	Gene.23154
Gene.29262	Gene.29262
Gene.29264	Gene.29264
Gene.29269	Gene.29269
Gene.29271	Gene.29271
Gene.23157	Gene.23157
Gene.20778	Gene.20778
Gene.20780	Gene.20780
Gene.20781	Gene.20781
Gene.20782	Gene.20782
Gene.20783	Gene.20783
Gene.23160	Gene.23160
Gene.23161	Gene.23161
Gene.23162	Gene.23162
Gene.23166	Gene.23166
Gene.23167	Gene.23167
Gene.23168	Gene.23168
Gene.23169	Gene.23169
Gene.23171	Gene.23171
Gene.23173	Gene.23173
Gene.20790	Gene.20790
Gene.27573	Gene.27573
Gene.27575	Gene.27575
Gene.28748	Gene.28748
Gene.27579	Gene.27579
Gene.27581	Gene.27581
Gene.20798	Gene.20798
Gene.28749	Gene.28749
Gene.27587	Gene.27587
Gene.20799	Gene.20799
Gene.28754	Gene.28754
Gene.20806	Gene.20806
Gene.27600	Gene.27600
Gene.27602	Gene.27602
Gene.20810	Gene.20810
Gene.27609	Gene.27609
Gene.27611	Gene.27611
Gene.27613	Gene.27613
Gene.27616	Gene.27616
Gene.27617	Gene.27617
Gene.20813	Gene.20813
Gene.27618	Gene.27618
Gene.27620	Gene.27620
Gene.27621	Gene.27621
Gene.27625	Gene.27625
Gene.27626	Gene.27626
Gene.27627	Gene.27627
Gene.27629	Gene.27629
Gene.27630	Gene.27630
Gene.23174	Gene.23174
Gene.23179	Gene.23179
Gene.20819	Gene.20819
Gene.23180	Gene.23180
Gene.20827	Gene.20827
Gene.20828	Gene.20828
Gene.20829	Gene.20829
Gene.20830	Gene.20830
Gene.20831	Gene.20831
Gene.27654	Gene.27654
Gene.20132	Gene.20132
Gene.27661	Gene.27661
Gene.20832	Gene.20832
Gene.27662	Gene.27662
Gene.20834	Gene.20834
Gene.29290	Gene.29290
Gene.29295	Gene.29295
Gene.20836	Gene.20836
Gene.23186	Gene.23186
Gene.20329	Gene.20329
Gene.20330	Gene.20330
Gene.23198	Gene.23198
Gene.20843	Gene.20843
Gene.20844	Gene.20844
Gene.23202	Gene.23202
Gene.20845	Gene.20845
Gene.20847	Gene.20847
Gene.20849	Gene.20849
Gene.20857	Gene.20857
Gene.20858	Gene.20858
Gene.23209	Gene.23209
Gene.27721	Gene.27721
Gene.20861	Gene.20861
Gene.27739	Gene.27739
Gene.27743	Gene.27743
Gene.20862	Gene.20862
Gene.21620	Gene.21620
Gene.22873	Gene.22873
Gene.26740	Gene.26740
Gene.20864	Gene.20864
Gene.27757	Gene.27757
Gene.27758	Gene.27758
Gene.27762	Gene.27762
Gene.20867	Gene.20867
Gene.20868	Gene.20868
Gene.26945	Gene.26945
Gene.23109	Gene.23109
Gene.23215	Gene.23215
Gene.23216	Gene.23216
Gene.20875	Gene.20875
Gene.20878	Gene.20878
Gene.20879	Gene.20879
Gene.20881	Gene.20881
Gene.20883	Gene.20883
Gene.20886	Gene.20886
Gene.23220	Gene.23220
Gene.27792	Gene.27792
Gene.28040	Gene.28040
Gene.28041	Gene.28041
Gene.27799	Gene.27799
Gene.27801	Gene.27801
Gene.20901	Gene.20901
Gene.27807	Gene.27807
Gene.23625	Gene.23625
Gene.28770	Gene.28770
Gene.27817	Gene.27817
Gene.27822	Gene.27822
Gene.24253	Gene.24253
Gene.24289	Gene.24289
Gene.24290	Gene.24290
Gene.24291	Gene.24291
Gene.20922	Gene.20922
Gene.23230	Gene.23230
Gene.23232	Gene.23232
Gene.20923	Gene.20923
Gene.23243	Gene.23243
Gene.23249	Gene.23249
Gene.20932	Gene.20932
Gene.23254	Gene.23254
Gene.23257	Gene.23257
Gene.20934	Gene.20934
Gene.23259	Gene.23259
Gene.23260	Gene.23260
Gene.20943	Gene.20943
Gene.20944	Gene.20944
Gene.20949	Gene.20949
Gene.20950	Gene.20950
Gene.23261	Gene.23261
Gene.23263	Gene.23263
Gene.20954	Gene.20954
Gene.23264	Gene.23264
Gene.28043	Gene.28043
Gene.28045	Gene.28045
Gene.23541	Gene.23541
Gene.23542	Gene.23542
Gene.20957	Gene.20957
Gene.20960	Gene.20960
Gene.20961	Gene.20961
Gene.24168	Gene.24168
Gene.24376	Gene.24376
Gene.25091	Gene.25091
Gene.25094	Gene.25094
Gene.20963	Gene.20963
Gene.27859	Gene.27859
Gene.27860	Gene.27860
Gene.27861	Gene.27861
Gene.27875	Gene.27875
Gene.20969	Gene.20969
Gene.27880	Gene.27880
Gene.27890	Gene.27890
Gene.27893	Gene.27893
Gene.27895	Gene.27895
Gene.27897	Gene.27897
Gene.20979	Gene.20979
Gene.27906	Gene.27906
Gene.20982	Gene.20982
Gene.20986	Gene.20986
Gene.20987	Gene.20987
Gene.20992	Gene.20992
Gene.23269	Gene.23269
Gene.23272	Gene.23272
Gene.27917	Gene.27917
Gene.27918	Gene.27918
Gene.21009	Gene.21009
Gene.23280	Gene.23280
Gene.23281	Gene.23281
Gene.23283	Gene.23283
Gene.23284	Gene.23284
Gene.21016	Gene.21016
Gene.27935	Gene.27935
Gene.27936	Gene.27936
Gene.21020	Gene.21020
Gene.28011	Gene.28011
Gene.21023	Gene.21023
Gene.28021	Gene.28021
Gene.28025	Gene.28025
Gene.21030	Gene.21030
Gene.21031	Gene.21031
Gene.28028	Gene.28028
Gene.21037	Gene.21037
Gene.21039	Gene.21039
Gene.21040	Gene.21040
Gene.21044	Gene.21044
Gene.21045	Gene.21045
Gene.21052	Gene.21052
Gene.21053	Gene.21053
Gene.21054	Gene.21054
Gene.21059	Gene.21059
Gene.21061	Gene.21061
Gene.21063	Gene.21063
Gene.21066	Gene.21066
Gene.23292	Gene.23292
Gene.21067	Gene.21067
Gene.21068	Gene.21068
Gene.23297	Gene.23297
Gene.23298	Gene.23298
Gene.23300	Gene.23300
Gene.23302	Gene.23302
Gene.23305	Gene.23305
Gene.23306	Gene.23306
Gene.23312	Gene.23312
Gene.23313	Gene.23313
Gene.23315	Gene.23315
Gene.23316	Gene.23316
Gene.23319	Gene.23319
Gene.23320	Gene.23320
Gene.23324	Gene.23324
Gene.21092	Gene.21092
Gene.21093	Gene.21093
Gene.21094	Gene.21094
Gene.21097	Gene.21097
Gene.23335	Gene.23335
Gene.23337	Gene.23337
Gene.23343	Gene.23343
Gene.23347	Gene.23347
Gene.21100	Gene.21100
Gene.23353	Gene.23353
Gene.21102	Gene.21102
Gene.23354	Gene.23354
Gene.23355	Gene.23355
Gene.21104	Gene.21104
Gene.21105	Gene.21105
Gene.23360	Gene.23360
Gene.23361	Gene.23361
Gene.21107	Gene.21107
Gene.23367	Gene.23367
Gene.23369	Gene.23369
Gene.21109	Gene.21109
Gene.23375	Gene.23375
Gene.23377	Gene.23377
Gene.23378	Gene.23378
Gene.21118	Gene.21118
Gene.21120	Gene.21120
Gene.21121	Gene.21121
Gene.21126	Gene.21126
Gene.21127	Gene.21127
Gene.23385	Gene.23385
Gene.23387	Gene.23387
Gene.23389	Gene.23389
Gene.23390	Gene.23390
Gene.21131	Gene.21131
Gene.21134	Gene.21134
Gene.23395	Gene.23395
Gene.23400	Gene.23400
Gene.23401	Gene.23401
Gene.28061	Gene.28061
Gene.21143	Gene.21143
Gene.21145	Gene.21145
Gene.28062	Gene.28062
Gene.21149	Gene.21149
Gene.21153	Gene.21153
Gene.28064	Gene.28064
Gene.28068	Gene.28068
Gene.28069	Gene.28069
Gene.21156	Gene.21156
Gene.28075	Gene.28075
Gene.28077	Gene.28077
Gene.28079	Gene.28079
Gene.21160	Gene.21160
Gene.22688	Gene.22688
Gene.28082	Gene.28082
Gene.28084	Gene.28084
Gene.28085	Gene.28085
Gene.21169	Gene.21169
Gene.21170	Gene.21170
Gene.28087	Gene.28087
Gene.28091	Gene.28091
Gene.21172	Gene.21172
Gene.23404	Gene.23404
Gene.23405	Gene.23405
Gene.23408	Gene.23408
Gene.21174	Gene.21174
Gene.21175	Gene.21175
Gene.21176	Gene.21176
Gene.23410	Gene.23410
Gene.21178	Gene.21178
Gene.21181	Gene.21181
Gene.28099	Gene.28099
Gene.21183	Gene.21183
Gene.28106	Gene.28106
Gene.28108	Gene.28108
Gene.21185	Gene.21185
Gene.21188	Gene.21188
Gene.28109	Gene.28109
Gene.28110	Gene.28110
Gene.28575	Gene.28575
Gene.28576	Gene.28576
Gene.21200	Gene.21200
Gene.23421	Gene.23421
Gene.23422	Gene.23422
Gene.23423	Gene.23423
Gene.23424	Gene.23424
Gene.23425	Gene.23425
Gene.23429	Gene.23429
Gene.23430	Gene.23430
Gene.23431	Gene.23431
Gene.23432	Gene.23432
Gene.23434	Gene.23434
Gene.21201	Gene.21201
Gene.21206	Gene.21206
Gene.21207	Gene.21207
Gene.23435	Gene.23435
Gene.21209	Gene.21209
Gene.21210	Gene.21210
Gene.21212	Gene.21212
Gene.23444	Gene.23444
Gene.23454	Gene.23454
Gene.23455	Gene.23455
Gene.23457	Gene.23457
Gene.23458	Gene.23458
Gene.23460	Gene.23460
Gene.21213	Gene.21213
Gene.21214	Gene.21214
Gene.23464	Gene.23464
Gene.23468	Gene.23468
Gene.23470	Gene.23470
Gene.21215	Gene.21215
Gene.21216	Gene.21216
Gene.21217	Gene.21217
Gene.28451	Gene.28451
Gene.28452	Gene.28452
Gene.21221	Gene.21221
Gene.21222	Gene.21222
Gene.21225	Gene.21225
Gene.21226	Gene.21226
Gene.28459	Gene.28459
Gene.21230	Gene.21230
Gene.23493	Gene.23493
Gene.28461	Gene.28461
Gene.26394	Gene.26394
Gene.28463	Gene.28463
Gene.28493	Gene.28493
Gene.28494	Gene.28494
Gene.28510	Gene.28510
Gene.21243	Gene.21243
Gene.21244	Gene.21244
Gene.28474	Gene.28474
Gene.21247	Gene.21247
Gene.28476	Gene.28476
Gene.28477	Gene.28477
Gene.28478	Gene.28478
Gene.28482	Gene.28482
Gene.28760	Gene.28760
Gene.28761	Gene.28761
Gene.28487	Gene.28487
Gene.21252	Gene.21252
Gene.21262	Gene.21262
Gene.21263	Gene.21263
Gene.28568	Gene.28568
Gene.23494	Gene.23494
Gene.23497	Gene.23497
Gene.21271	Gene.21271
Gene.21272	Gene.21272
Gene.23498	Gene.23498
Gene.21274	Gene.21274
Gene.21277	Gene.21277
Gene.21279	Gene.21279
Gene.21280	Gene.21280
Gene.23523	Gene.23523
Gene.21281	Gene.21281
Gene.21283	Gene.21283
Gene.28504	Gene.28504
Gene.21286	Gene.21286
Gene.21288	Gene.21288
Gene.21289	Gene.21289
Gene.21290	Gene.21290
Gene.28514	Gene.28514
Gene.28515	Gene.28515
Gene.28519	Gene.28519
Gene.28521	Gene.28521
Gene.28524	Gene.28524
Gene.28525	Gene.28525
Gene.28526	Gene.28526
Gene.28529	Gene.28529
Gene.21296	Gene.21296
Gene.21297	Gene.21297
Gene.21298	Gene.21298
Gene.21301	Gene.21301
Gene.21302	Gene.21302
Gene.21304	Gene.21304
Gene.21306	Gene.21306
Gene.28765	Gene.28765
Gene.28553	Gene.28553
Gene.21311	Gene.21311
Gene.28555	Gene.28555
Gene.28558	Gene.28558
Gene.21312	Gene.21312
Gene.23524	Gene.23524
Gene.21321	Gene.21321
Gene.23525	Gene.23525
Gene.21323	Gene.21323
Gene.23534	Gene.23534
Gene.23536	Gene.23536
Gene.21347	Gene.21347
Gene.23543	Gene.23543
Gene.23544	Gene.23544
Gene.23549	Gene.23549
Gene.23558	Gene.23558
Gene.23563	Gene.23563
Gene.23566	Gene.23566
Gene.23569	Gene.23569
Gene.21350	Gene.21350
Gene.21351	Gene.21351
Gene.23572	Gene.23572
Gene.23574	Gene.23574
Gene.23585	Gene.23585
Gene.23588	Gene.23588
Gene.23589	Gene.23589
Gene.23596	Gene.23596
Gene.23600	Gene.23600
Gene.23603	Gene.23603
Gene.23615	Gene.23615
Gene.23616	Gene.23616
Gene.23617	Gene.23617
Gene.21361	Gene.21361
Gene.25607	Gene.25607
Gene.23628	Gene.23628
Gene.23643	Gene.23643
Gene.23646	Gene.23646
Gene.23647	Gene.23647
Gene.23663	Gene.23663
Gene.23668	Gene.23668
Gene.23669	Gene.23669
Gene.23678	Gene.23678
Gene.23679	Gene.23679
Gene.23690	Gene.23690
Gene.23692	Gene.23692
Gene.23694	Gene.23694
Gene.23697	Gene.23697
Gene.23698	Gene.23698
Gene.23700	Gene.23700
Gene.23702	Gene.23702
Gene.23703	Gene.23703
Gene.23710	Gene.23710
Gene.21366	Gene.21366
Gene.23714	Gene.23714
Gene.23718	Gene.23718
Gene.21367	Gene.21367
Gene.23720	Gene.23720
Gene.23724	Gene.23724
Gene.23728	Gene.23728
Gene.23731	Gene.23731
Gene.23735	Gene.23735
Gene.23739	Gene.23739
Gene.23744	Gene.23744
Gene.23747	Gene.23747
Gene.23751	Gene.23751
Gene.23752	Gene.23752
Gene.23757	Gene.23757
Gene.23761	Gene.23761
Gene.23762	Gene.23762
Gene.23768	Gene.23768
Gene.23770	Gene.23770
Gene.23775	Gene.23775
Gene.23781	Gene.23781
Gene.23791	Gene.23791
Gene.23792	Gene.23792
Gene.23794	Gene.23794
Gene.23795	Gene.23795
Gene.23800	Gene.23800
Gene.23803	Gene.23803
Gene.23805	Gene.23805
Gene.23811	Gene.23811
Gene.23813	Gene.23813
Gene.23817	Gene.23817
Gene.23819	Gene.23819
Gene.23820	Gene.23820
Gene.23821	Gene.23821
Gene.23825	Gene.23825
Gene.23826	Gene.23826
Gene.23830	Gene.23830
Gene.23831	Gene.23831
Gene.23832	Gene.23832
Gene.23834	Gene.23834
Gene.28773	Gene.28773
Gene.23837	Gene.23837
Gene.23839	Gene.23839
Gene.23856	Gene.23856
Gene.23858	Gene.23858
Gene.28775	Gene.28775
Gene.23862	Gene.23862
Gene.23863	Gene.23863
Gene.23864	Gene.23864
Gene.23865	Gene.23865
Gene.23866	Gene.23866
Gene.23867	Gene.23867
Gene.23868	Gene.23868
Gene.23869	Gene.23869
Gene.23872	Gene.23872
Gene.23874	Gene.23874
Gene.23875	Gene.23875
Gene.21368	Gene.21368
Gene.21369	Gene.21369
Gene.23878	Gene.23878
Gene.23880	Gene.23880
Gene.23884	Gene.23884
Gene.23887	Gene.23887
Gene.23889	Gene.23889
Gene.23891	Gene.23891
Gene.23893	Gene.23893
Gene.23904	Gene.23904
Gene.23905	Gene.23905
Gene.23915	Gene.23915
Gene.23917	Gene.23917
Gene.23919	Gene.23919
Gene.23921	Gene.23921
Gene.23922	Gene.23922
Gene.23927	Gene.23927
Gene.23937	Gene.23937
Gene.21371	Gene.21371
Gene.21377	Gene.21377
Gene.23944	Gene.23944
Gene.23945	Gene.23945
Gene.23947	Gene.23947
Gene.23948	Gene.23948
Gene.23949	Gene.23949
Gene.23950	Gene.23950
Gene.23951	Gene.23951
Gene.23952	Gene.23952
Gene.23953	Gene.23953
Gene.23954	Gene.23954
Gene.23958	Gene.23958
Gene.23959	Gene.23959
Gene.23961	Gene.23961
Gene.23966	Gene.23966
Gene.23973	Gene.23973
Gene.23974	Gene.23974
Gene.23976	Gene.23976
Gene.23982	Gene.23982
Gene.23985	Gene.23985
Gene.23996	Gene.23996
Gene.23997	Gene.23997
Gene.24004	Gene.24004
Gene.24007	Gene.24007
Gene.24015	Gene.24015
Gene.24019	Gene.24019
Gene.24026	Gene.24026
Gene.24031	Gene.24031
Gene.24036	Gene.24036
Gene.24038	Gene.24038
Gene.24046	Gene.24046
Gene.24048	Gene.24048
Gene.24049	Gene.24049
Gene.24054	Gene.24054
Gene.24057	Gene.24057
Gene.24066	Gene.24066
Gene.24067	Gene.24067
Gene.24071	Gene.24071
Gene.24077	Gene.24077
Gene.24084	Gene.24084
Gene.24089	Gene.24089
Gene.24091	Gene.24091
Gene.24096	Gene.24096
Gene.21379	Gene.21379
Gene.24100	Gene.24100
Gene.24106	Gene.24106
Gene.24109	Gene.24109
Gene.24116	Gene.24116
Gene.24119	Gene.24119
Gene.24120	Gene.24120
Gene.24122	Gene.24122
Gene.24123	Gene.24123
Gene.24124	Gene.24124
Gene.24125	Gene.24125
Gene.24126	Gene.24126
Gene.24130	Gene.24130
Gene.24131	Gene.24131
Gene.24132	Gene.24132
Gene.21391	Gene.21391
Gene.24133	Gene.24133
Gene.24135	Gene.24135
Gene.24140	Gene.24140
Gene.24142	Gene.24142
Gene.24145	Gene.24145
Gene.24147	Gene.24147
Gene.24151	Gene.24151
Gene.24154	Gene.24154
Gene.24158	Gene.24158
Gene.24159	Gene.24159
Gene.24160	Gene.24160
Gene.24163	Gene.24163
Gene.21394	Gene.21394
Gene.21395	Gene.21395
Gene.21396	Gene.21396
Gene.21398	Gene.21398
Gene.21401	Gene.21401
Gene.21402	Gene.21402
Gene.24177	Gene.24177
Gene.24181	Gene.24181
Gene.24192	Gene.24192
Gene.24199	Gene.24199
Gene.24200	Gene.24200
Gene.21412	Gene.21412
Gene.24207	Gene.24207
Gene.24212	Gene.24212
Gene.24218	Gene.24218
Gene.24227	Gene.24227
Gene.24232	Gene.24232
Gene.24233	Gene.24233
Gene.24235	Gene.24235
Gene.24236	Gene.24236
Gene.24250	Gene.24250
Gene.24254	Gene.24254
Gene.24256	Gene.24256
Gene.24265	Gene.24265
Gene.24271	Gene.24271
Gene.24272	Gene.24272
Gene.24273	Gene.24273
Gene.24276	Gene.24276
Gene.21414	Gene.21414
Gene.24277	Gene.24277
Gene.24282	Gene.24282
Gene.24298	Gene.24298
Gene.24302	Gene.24302
Gene.24304	Gene.24304
Gene.24305	Gene.24305
Gene.24306	Gene.24306
Gene.24307	Gene.24307
Gene.24311	Gene.24311
Gene.24312	Gene.24312
Gene.24317	Gene.24317
Gene.24320	Gene.24320
Gene.24323	Gene.24323
Gene.21415	Gene.21415
Gene.24339	Gene.24339
Gene.24343	Gene.24343
Gene.24344	Gene.24344
Gene.24345	Gene.24345
Gene.24346	Gene.24346
Gene.24349	Gene.24349
Gene.24350	Gene.24350
Gene.24353	Gene.24353
Gene.24358	Gene.24358
Gene.24362	Gene.24362
Gene.24365	Gene.24365
Gene.24366	Gene.24366
Gene.21431	Gene.21431
Gene.21432	Gene.21432
Gene.24374	Gene.24374
Gene.24377	Gene.24377
Gene.24384	Gene.24384
Gene.27516	Gene.27516
Gene.27517	Gene.27517
Gene.24391	Gene.24391
Gene.21439	Gene.21439
Gene.24393	Gene.24393
Gene.24394	Gene.24394
Gene.24396	Gene.24396
Gene.24398	Gene.24398
Gene.24402	Gene.24402
Gene.24404	Gene.24404
Gene.24413	Gene.24413
Gene.24414	Gene.24414
Gene.21440	Gene.21440
Gene.24417	Gene.24417
Gene.21441	Gene.21441
Gene.24419	Gene.24419
Gene.24420	Gene.24420
Gene.24421	Gene.24421
Gene.24422	Gene.24422
Gene.21445	Gene.21445
Gene.24429	Gene.24429
Gene.21447	Gene.21447
Gene.24432	Gene.24432
Gene.24434	Gene.24434
Gene.24435	Gene.24435
Gene.24447	Gene.24447
Gene.24455	Gene.24455
Gene.24465	Gene.24465
Gene.24467	Gene.24467
Gene.24469	Gene.24469
Gene.24472	Gene.24472
Gene.24475	Gene.24475
Gene.24480	Gene.24480
Gene.24484	Gene.24484
Gene.24485	Gene.24485
Gene.24486	Gene.24486
Gene.24491	Gene.24491
Gene.21452	Gene.21452
Gene.20152	Gene.20152
Gene.21454	Gene.21454
Gene.21455	Gene.21455
Gene.24493	Gene.24493
Gene.24501	Gene.24501
Gene.24517	Gene.24517
Gene.24521	Gene.24521
Gene.24523	Gene.24523
Gene.24530	Gene.24530
Gene.24533	Gene.24533
Gene.24534	Gene.24534
Gene.24538	Gene.24538
Gene.24542	Gene.24542
Gene.24545	Gene.24545
Gene.24547	Gene.24547
Gene.24553	Gene.24553
Gene.24554	Gene.24554
Gene.24556	Gene.24556
Gene.24558	Gene.24558
Gene.24559	Gene.24559
Gene.24562	Gene.24562
Gene.24565	Gene.24565
